campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,calculated_roas,ctr,conversion_rate,cpc,cpa
139963,Weekend Special,2023-01-19,Premium,Social Media,975,66,83,67.24,482.29,2.42,7.172665080309341,0.06769230769230769,1.2575757575757576,1.0187878787878788,0.8101204819277108
260471,Festival Offer,2023-01-19,Premium,App,840,178,33,81.42,276.7,2.54,3.398427904691722,0.2119047619047619,0.1853932584269663,0.45741573033707866,2.4672727272727273
705064,Flash Sale,2023-01-19,All,Email,412,267,14,75.21,428.9,2.72,5.702699109161016,0.6480582524271845,0.052434456928838954,0.28168539325842695,5.372142857142856
184543,Membership Drive,2023-01-19,Inactive,Social Media,619,93,74,94.23,388.44,1.77,4.12225405921681,0.15024232633279483,0.7956989247311828,1.0132258064516129,1.2733783783783785
570020,Category Promotion,2023-01-19,New Users,App,822,117,72,98.87,488.26,2.42,4.938403964802265,0.14233576642335766,0.6153846153846154,0.8450427350427351,1.3731944444444446
102423,App Push Notification,2023-01-19,Inactive,Email,778,113,78,65.77,353.75,2.52,5.378592063250722,0.14524421593830333,0.6902654867256637,0.5820353982300884,0.8432051282051282
142062,Email Campaign,2023-01-19,New Users,App,650,160,16,99.45,439.71,3.38,4.4214177978883855,0.24615384615384617,0.1,0.6215625,6.215625
67621,Referral Program,2023-01-19,Premium,App,456,230,32,78.34,318.98,3.87,4.0717385754403885,0.5043859649122807,0.1391304347826087,0.34060869565217394,2.448125
746937,New User Discount,2023-01-20,New Users,App,414,95,85,61.3,497.82,2.95,8.121044045677,0.22946859903381642,0.8947368421052632,0.6452631578947368,0.7211764705882353
638300,Weekend Special,2023-01-20,Inactive,App,673,152,10,84.22,343.57,1.66,4.079434813583472,0.22585438335809807,0.06578947368421052,0.554078947368421,8.422
725148,Festival Offer,2023-01-20,New Users,SMS,976,168,42,67.43,426.51,3.31,6.325226160462702,0.1721311475409836,0.25,0.4013690476190477,1.6054761904761907
433344,Flash Sale,2023-01-20,All,App,927,97,46,52.41,354.67,2.94,6.767219996183935,0.104638619201726,0.4742268041237113,0.5403092783505155,1.1393478260869565
363651,Membership Drive,2023-01-20,New Users,SMS,466,61,86,91.62,467.91,3.24,5.107072691552063,0.13090128755364808,1.4098360655737705,1.5019672131147541,1.0653488372093023
259144,Category Promotion,2023-01-20,All,SMS,615,112,82,97.75,393.57,1.53,4.026291560102302,0.1821138211382114,0.7321428571428571,0.8727678571428571,1.1920731707317074
241219,App Push Notification,2023-01-20,All,Social Media,868,219,77,94.02,421.05,2.22,4.478302488832163,0.2523041474654378,0.3515981735159817,0.42931506849315065,1.221038961038961
293609,Email Campaign,2023-01-20,New Users,App,605,263,83,90.55,375.05,2.22,4.141910546659305,0.43471074380165287,0.3155893536121673,0.34429657794676805,1.0909638554216867
138075,Referral Program,2023-01-20,Inactive,SMS,981,143,54,65.91,214.65,3.2,3.256713700500683,0.145769622833843,0.3776223776223776,0.4609090909090909,1.2205555555555554
817565,New User Discount,2023-01-21,Inactive,Email,448,111,89,77.43,369.64,1.91,4.773860260880795,0.24776785714285715,0.8018018018018018,0.6975675675675677,0.8700000000000001
304551,Weekend Special,2023-01-21,New Users,App,466,122,26,63.06,335.54,3.21,5.320964161116398,0.26180257510729615,0.21311475409836064,0.5168852459016393,2.4253846153846155
71360,Festival Offer,2023-01-21,New Users,Email,861,140,60,78.75,477.17,1.77,6.059301587301587,0.16260162601626016,0.42857142857142855,0.5625,1.3125
991791,Flash Sale,2023-01-21,New Users,Email,648,97,83,92.99,453.74,2.61,4.8794494031616304,0.14969135802469136,0.8556701030927835,0.9586597938144329,1.1203614457831326
983686,Membership Drive,2023-01-21,Inactive,Social Media,810,78,55,87.17,399.57,3.88,4.583801766662843,0.0962962962962963,0.7051282051282052,1.1175641025641025,1.584909090909091
597893,Category Promotion,2023-01-21,New Users,Email,688,173,94,51.61,422.24,3.92,8.181360201511335,0.251453488372093,0.5433526011560693,0.2983236994219653,0.5490425531914893
319955,App Push Notification,2023-01-21,New Users,Email,635,229,95,97.56,316.36,3.38,3.2427224272242725,0.3606299212598425,0.4148471615720524,0.42602620087336246,1.0269473684210526
813284,Email Campaign,2023-01-21,Inactive,Social Media,947,207,99,82.92,332.73,1.58,4.0126628075253254,0.21858500527983105,0.4782608695652174,0.40057971014492755,0.8375757575757576
33320,Referral Program,2023-01-21,New Users,Social Media,600,210,38,86.21,275.96,3.24,3.2010207632525227,0.35,0.18095238095238095,0.4105238095238095,2.2686842105263154
320603,New User Discount,2023-01-22,All,Email,910,284,19,89.75,398.87,1.52,4.444233983286908,0.3120879120879121,0.06690140845070422,0.3160211267605634,4.723684210526316
775997,Weekend Special,2023-01-22,Premium,App,864,156,71,78.2,129.96,3.51,1.6618925831202047,0.18055555555555555,0.4551282051282051,0.5012820512820513,1.1014084507042254
239977,Festival Offer,2023-01-22,All,SMS,818,162,70,58.8,348.88,1.96,5.933333333333334,0.1980440097799511,0.43209876543209874,0.36296296296296293,0.84
19713,Flash Sale,2023-01-22,Inactive,Social Media,437,95,15,69.84,292.79,3.87,4.19229667812142,0.21739130434782608,0.15789473684210525,0.7351578947368421,4.656000000000001
553051,Membership Drive,2023-01-22,Inactive,Social Media,704,204,49,55.85,110.76,3.13,1.9831692032229187,0.2897727272727273,0.24019607843137256,0.2737745098039216,1.139795918367347
6037,Category Promotion,2023-01-22,All,SMS,420,229,87,63.94,357.21,3.25,5.586643728495464,0.5452380952380952,0.3799126637554585,0.2792139737991266,0.7349425287356322
254181,App Push Notification,2023-01-22,Premium,Social Media,531,81,40,76.58,268.37,1.62,3.504439801514756,0.15254237288135594,0.49382716049382713,0.9454320987654321,1.9144999999999999
58326,Email Campaign,2023-01-22,New Users,SMS,858,97,24,65.61,212.34,2.73,3.2363968907178786,0.11305361305361306,0.24742268041237114,0.6763917525773195,2.73375
968857,Referral Program,2023-01-22,Premium,Email,603,124,62,69.57,101.81,2.57,1.463418140002875,0.20563847429519072,0.5,0.5610483870967742,1.1220967741935484
863499,New User Discount,2023-01-23,New Users,Social Media,798,160,82,58.97,301.92,2.18,5.119891470239105,0.20050125313283207,0.5125,0.3685625,0.7191463414634146
519786,Weekend Special,2023-01-23,New Users,SMS,728,148,54,99.74,109.18,1.78,1.0946460798074997,0.2032967032967033,0.36486486486486486,0.6739189189189189,1.847037037037037
508450,Festival Offer,2023-01-23,New Users,Social Media,995,251,45,83.17,432.72,2.48,5.202837561620777,0.2522613065326633,0.17928286852589642,0.3313545816733068,1.8482222222222222
727915,Flash Sale,2023-01-23,All,App,944,254,85,94.43,127.93,2.11,1.354760139786085,0.2690677966101695,0.3346456692913386,0.3717716535433071,1.1109411764705883
742090,Membership Drive,2023-01-23,All,App,970,151,98,56.62,480.58,1.8,8.487813493465207,0.1556701030927835,0.6490066225165563,0.3749668874172185,0.5777551020408163
603975,Category Promotion,2023-01-23,Inactive,Email,584,69,23,80.9,165.92,2.11,2.0509270704573543,0.11815068493150685,0.3333333333333333,1.1724637681159422,3.5173913043478264
400383,App Push Notification,2023-01-23,Inactive,Email,553,128,45,89.66,327.75,2.18,3.6554762435868837,0.2314647377938517,0.3515625,0.70046875,1.9924444444444445
516452,Email Campaign,2023-01-23,Inactive,App,801,286,81,62.23,255.37,3.26,4.103647758315925,0.3570536828963795,0.28321678321678323,0.21758741258741257,0.7682716049382715
914365,Referral Program,2023-01-23,All,SMS,629,159,86,99.82,257.24,1.68,2.57703866960529,0.2527821939586645,0.5408805031446541,0.6277987421383647,1.1606976744186046
453205,New User Discount,2023-01-24,Inactive,SMS,565,238,41,53.27,230.0,3.12,4.317627182278956,0.42123893805309737,0.1722689075630252,0.22382352941176473,1.2992682926829269
875257,Weekend Special,2023-01-24,Inactive,SMS,881,121,17,56.15,277.47,1.86,4.941585040071239,0.1373439273552781,0.14049586776859505,0.4640495867768595,3.302941176470588
136223,Festival Offer,2023-01-24,Premium,Social Media,561,222,15,81.14,306.88,3.21,3.782105003697313,0.39572192513368987,0.06756756756756757,0.3654954954954955,5.4093333333333335
918745,Flash Sale,2023-01-24,Inactive,Email,421,258,28,89.86,293.83,3.17,3.2698642332517247,0.6128266033254157,0.10852713178294573,0.3482945736434109,3.209285714285714
7790,Membership Drive,2023-01-24,Inactive,Social Media,997,106,20,87.8,119.71,3.72,1.3634396355353076,0.10631895687061184,0.18867924528301888,0.8283018867924528,4.39
961058,Category Promotion,2023-01-24,New Users,Social Media,620,68,64,97.57,178.2,2.32,1.826381059751973,0.10967741935483871,0.9411764705882353,1.4348529411764706,1.52453125
354833,App Push Notification,2023-01-24,Premium,SMS,439,286,73,73.34,430.21,2.18,5.865966730297245,0.6514806378132119,0.25524475524475526,0.25643356643356646,1.0046575342465753
290604,Email Campaign,2023-01-24,New Users,Social Media,744,202,57,51.15,286.46,2.92,5.60039100684262,0.271505376344086,0.28217821782178215,0.2532178217821782,0.8973684210526316
100015,Referral Program,2023-01-24,Inactive,Social Media,480,246,12,86.6,269.97,2.21,3.1174364896073907,0.5125,0.04878048780487805,0.3520325203252032,7.216666666666666
88425,New User Discount,2023-01-25,All,Social Media,465,81,28,62.86,479.48,2.43,7.627744193445753,0.17419354838709677,0.345679012345679,0.7760493827160494,2.245
457943,Weekend Special,2023-01-25,New Users,SMS,599,61,16,53.09,352.3,3.03,6.635901299679789,0.1018363939899833,0.26229508196721313,0.870327868852459,3.318125
647772,Festival Offer,2023-01-25,Premium,Social Media,687,95,85,78.25,157.9,3.59,2.017891373801917,0.13828238719068414,0.8947368421052632,0.8236842105263158,0.9205882352941176
542067,Flash Sale,2023-01-25,Inactive,App,757,163,43,53.64,327.32,3.52,6.102162565249813,0.21532364597093792,0.26380368098159507,0.329079754601227,1.2474418604651163
623224,Membership Drive,2023-01-25,Premium,App,715,140,25,74.25,357.68,1.58,4.817239057239058,0.1958041958041958,0.17857142857142858,0.5303571428571429,2.97
55618,Category Promotion,2023-01-25,All,Email,866,279,16,92.57,253.54,2.92,2.7389002916711678,0.32217090069284066,0.05734767025089606,0.3317921146953405,5.785625
462069,App Push Notification,2023-01-25,Inactive,App,455,92,44,65.18,354.46,2.88,5.43817121816508,0.2021978021978022,0.4782608695652174,0.7084782608695653,1.4813636363636364
491517,Email Campaign,2023-01-25,All,Social Media,914,79,93,93.34,483.07,2.09,5.17538032997643,0.08643326039387308,1.1772151898734178,1.1815189873417722,1.0036559139784946
822983,Referral Program,2023-01-25,Inactive,Email,910,203,75,77.75,398.48,3.89,5.125144694533763,0.2230769230769231,0.3694581280788177,0.3830049261083744,1.0366666666666666
983113,New User Discount,2023-01-26,All,SMS,419,51,75,82.95,310.77,2.7,3.7464737793851715,0.12171837708830549,1.4705882352941178,1.6264705882352941,1.106
315704,Weekend Special,2023-01-26,Premium,Email,991,169,52,73.02,257.24,3.2,3.5228704464530267,0.1705348133198789,0.3076923076923077,0.43207100591715975,1.4042307692307692
424690,Festival Offer,2023-01-26,New Users,SMS,743,230,87,70.5,366.06,3.08,5.192340425531915,0.30955585464333785,0.3782608695652174,0.3065217391304348,0.8103448275862069
760042,Flash Sale,2023-01-26,Inactive,App,532,269,86,58.45,267.97,3.68,4.5846022241231825,0.5056390977443609,0.31970260223048325,0.21728624535315985,0.6796511627906977
822171,Membership Drive,2023-01-26,Inactive,SMS,926,199,40,60.4,105.78,2.48,1.7513245033112583,0.21490280777537796,0.20100502512562815,0.30351758793969846,1.51
502867,Category Promotion,2023-01-26,Premium,Social Media,445,214,84,90.29,480.92,1.89,5.326392734522095,0.48089887640449436,0.3925233644859813,0.4219158878504673,1.0748809523809524
158970,App Push Notification,2023-01-26,Premium,Social Media,942,189,32,96.48,427.42,1.76,4.43014096185738,0.20063694267515925,0.1693121693121693,0.5104761904761905,3.015
363352,Email Campaign,2023-01-26,Inactive,Social Media,456,137,73,85.38,318.16,1.86,3.7263996252049667,0.30043859649122806,0.5328467153284672,0.6232116788321167,1.1695890410958905
144408,Referral Program,2023-01-26,New Users,Email,515,194,81,53.92,265.22,3.81,4.918768545994066,0.3766990291262136,0.4175257731958763,0.27793814432989694,0.665679012345679
263610,New User Discount,2023-01-27,Inactive,App,812,273,40,85.86,498.47,1.83,5.80561378989052,0.33620689655172414,0.14652014652014653,0.3145054945054945,2.1465
202450,Weekend Special,2023-01-27,New Users,SMS,410,149,60,92.87,489.52,2.2,5.271024012059868,0.36341463414634145,0.40268456375838924,0.6232885906040269,1.5478333333333334
703172,Festival Offer,2023-01-27,Inactive,Email,600,266,82,76.2,480.7,2.33,6.308398950131234,0.44333333333333336,0.3082706766917293,0.28646616541353387,0.9292682926829269
406024,Flash Sale,2023-01-27,All,App,989,137,28,71.64,338.71,3.33,4.727945281965382,0.1385237613751264,0.20437956204379562,0.5229197080291971,2.5585714285714287
594071,Membership Drive,2023-01-27,New Users,App,712,195,64,83.3,416.36,3.51,4.998319327731092,0.273876404494382,0.3282051282051282,0.42717948717948717,1.3015625
113445,Category Promotion,2023-01-27,Inactive,Email,880,50,90,96.2,372.15,3.54,3.868503118503118,0.056818181818181816,1.8,1.9240000000000002,1.068888888888889
935221,App Push Notification,2023-01-27,New Users,Social Media,439,164,38,53.77,133.6,3.47,2.4846568718616324,0.3735763097949886,0.23170731707317074,0.3278658536585366,1.415
281807,Email Campaign,2023-01-27,New Users,Email,483,171,18,77.14,465.11,2.97,6.029427015815401,0.35403726708074534,0.10526315789473684,0.45111111111111113,4.285555555555556
854525,Referral Program,2023-01-27,New Users,Email,820,300,63,99.5,411.88,1.92,4.139497487437186,0.36585365853658536,0.21,0.33166666666666667,1.5793650793650793
169022,New User Discount,2023-01-28,Inactive,Email,473,56,51,79.11,247.45,2.55,3.1279231449879914,0.11839323467230443,0.9107142857142857,1.4126785714285715,1.5511764705882354
839851,Weekend Special,2023-01-28,New Users,App,904,99,54,52.89,207.52,2.51,3.9236150501039897,0.10951327433628319,0.5454545454545454,0.5342424242424243,0.9794444444444445
519448,Festival Offer,2023-01-28,Inactive,Social Media,750,294,75,83.22,189.94,1.63,2.2823840422975246,0.392,0.25510204081632654,0.2830612244897959,1.1096
15164,Flash Sale,2023-01-28,Premium,App,566,129,27,89.64,202.3,3.66,2.256804997768853,0.22791519434628976,0.20930232558139536,0.6948837209302325,3.32
210092,Membership Drive,2023-01-28,New Users,App,664,80,56,71.13,282.46,3.87,3.9710389427808237,0.12048192771084337,0.7,0.8891249999999999,1.2701785714285714
626972,Category Promotion,2023-01-28,All,SMS,676,120,72,80.12,249.05,2.43,3.1084623065401895,0.17751479289940827,0.6,0.6676666666666667,1.1127777777777779
189467,App Push Notification,2023-01-28,Inactive,Social Media,868,107,83,62.74,283.36,2.78,4.516416958877909,0.12327188940092165,0.7757009345794392,0.5863551401869159,0.7559036144578314
637897,Email Campaign,2023-01-28,All,App,610,236,20,70.07,339.51,3.04,4.845297559583274,0.38688524590163936,0.0847457627118644,0.2969067796610169,3.5035
825049,Referral Program,2023-01-28,Inactive,SMS,778,106,33,80.29,407.82,2.56,5.079337401918046,0.13624678663239073,0.3113207547169811,0.7574528301886793,2.433030303030303
377447,New User Discount,2023-01-29,All,Email,653,120,56,53.87,182.2,3.29,3.3822164470020417,0.18376722817764166,0.4666666666666667,0.44891666666666663,0.9619642857142857
953804,Weekend Special,2023-01-29,Premium,Email,767,260,16,52.64,409.05,3.17,7.770706686930091,0.3389830508474576,0.06153846153846154,0.20246153846153847,3.29
399474,Festival Offer,2023-01-29,All,App,929,55,71,57.25,395.92,2.17,6.915633187772926,0.059203444564047365,1.290909090909091,1.040909090909091,0.8063380281690141
304516,Flash Sale,2023-01-29,All,App,514,63,44,58.5,271.52,2.16,4.641367521367521,0.122568093385214,0.6984126984126984,0.9285714285714286,1.3295454545454546
960160,Membership Drive,2023-01-29,Premium,Email,937,83,46,53.01,242.6,3.69,4.576495000943218,0.08858057630736393,0.5542168674698795,0.6386746987951807,1.152391304347826
205028,Category Promotion,2023-01-29,Inactive,Social Media,980,55,25,58.33,100.88,3.79,1.7294702554431682,0.05612244897959184,0.45454545454545453,1.0605454545454545,2.3331999999999997
318323,App Push Notification,2023-01-29,New Users,App,908,61,68,77.33,414.89,3.36,5.365188154661839,0.0671806167400881,1.1147540983606556,1.2677049180327868,1.1372058823529412
9285,Email Campaign,2023-01-29,Premium,Social Media,804,187,14,80.18,247.59,2.65,3.087927163881267,0.2325870646766169,0.0748663101604278,0.4287700534759359,5.727142857142858
302054,Referral Program,2023-01-29,All,Email,914,64,80,57.31,320.32,2.28,5.589251439539347,0.0700218818380744,1.25,0.89546875,0.716375
31714,New User Discount,2023-01-30,Premium,Social Media,646,248,99,50.69,158.15,2.39,3.1199447622805287,0.38390092879256965,0.39919354838709675,0.20439516129032256,0.512020202020202
706251,Weekend Special,2023-01-30,New Users,SMS,741,266,85,81.23,308.52,2.87,3.798104148713529,0.358974358974359,0.31954887218045114,0.3053759398496241,0.9556470588235294
677751,Festival Offer,2023-01-30,All,Social Media,898,268,71,91.4,356.79,2.7,3.903610503282276,0.2984409799554566,0.26492537313432835,0.341044776119403,1.287323943661972
668544,Flash Sale,2023-01-30,All,Social Media,648,262,75,87.77,230.38,2.02,2.624814857012647,0.404320987654321,0.2862595419847328,0.33499999999999996,1.1702666666666666
780632,Membership Drive,2023-01-30,All,Social Media,718,216,15,69.39,264.96,1.52,3.8184176394293123,0.3008356545961003,0.06944444444444445,0.32125,4.626
